EDAD_VICTIMA,FECHA_x,FECHA_AA,FECHA_DD,FECHA_DECESO,FECHA_MM,ID,ROL_VICTIMA,SEXO_VICTIMA,VH_VICTIMA,AAAA,Altura,Calle,COMUNA,Cruce,DD,Dirección Normalizada,FECHA_y,HH,HORA,LUGAR_HECHO,MM,N_VICTIMAS,PARTICIPANTES,POSX,POSY,TIPO_CALLE,VH_ACUSADO,VICTIMA,XY (CABA)
42,19/12/2020,2020,19,19/12/2020,12,2020-0072,CICLISTA,MASCULINO,BICICLETA,2020,,JUJUY AV.,3,"CALVO, CARLOS",19,"JUJUY AV. Y CALVO, CARLOS",19/12/2020,3,03:30,"JUJUY AV. Y CARLOS, CALVO",12,1,BICICLETA-AUTO,-58.40280471,-34.62113271,AVENIDA,AUTO,BICICLETA,POINT (105547.81747951 100901.07129086)
56,20/12/2020,2020,20,20/12/2020,12,2020-0073,CONDUCTOR,MASCULINO,MOTO,2020,,27 DE FEBRERO AV.,8,ESCALADA AV.,20,27 DE FEBRERO AV. Y ESCALADA AV.,20/12/2020,7,07:40,27 DE FEBRERO AV. Y ESCALADA AV.,12,1,MOTO-OBJETO FIJO,-58.44451316,-34.68475866,AVENIDA,OBJETO FIJO,MOTO,POINT (101721.59002217 93844.25656649)
39,20/12/2020,2020,20,20/12/2020,12,2020-0074,CONDUCTOR,MASCULINO,AUTO,2020,,BOGOTA,7,NAZCA AV.,20,BOGOTA Y NAZCA AV.,20/12/2020,21,21:00,BOGOTA Y NAZCA AV.,12,1,AUTO-AUTO,-58.47110424,-34.62742408,AVENIDA,AUTO,AUTO,POINT (99284.33566289 100204.74520997)
23,23/12/2020,2020,23,23/12/2020,12,2020-0075,PEATON,MASCULINO,PEATON,2020,,CORRIENTES AV.,1,9 DE JULIO AV.,23,CORRIENTES AV. Y 9 DE JULIO AV.,23/12/2020,14,14:00,CORRIENTES AV. Y 9 DE JULIO AV.,12,1,PEATON-PASAJEROS,-58.38220928,-34.60373898,AVENIDA,PASAJEROS,PEATON,POINT (107438.10136119 102829.30417800)
78,24/12/2020,2020,24,17/1/2021,12,2020-0076,CONDUCTOR,FEMENINO,AUTO,2020,,ALVAREZ JONTE AV.,10,CHIVILCOY,24,ALVAREZ JONTE AV. Y CHIVILCOY,24/12/2020,12,12:30,ALVAREZ JONTE AV. Y CHIVILCOY,12,1,AUTO-PASAJEROS,-58.49794468,-34.61565025,AVENIDA,PASAJEROS,AUTO,POINT (96822.61133430 101510.32578499)
24,25/12/2020,2020,25,25/12/2020,12,2020-0077,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2020,,SAN MARTIN AV.,15,PUNTA ARENAS,25,SAN MARTIN AV. Y PUNTA ARENAS,25/12/2020,6,06:40,SAN MARTIN AV. Y PUNTA ARENAS,12,2,MOTO-AUTO,-58.47220945,-34.60111373,AVENIDA,AUTO,MOTO,POINT (99182.71320106 103123.43585183)
30,25/12/2020,2020,25,25/12/2020,12,2020-0077,CONDUCTOR,FEMENINO,MOTO,2020,,SAN MARTIN AV.,15,PUNTA ARENAS,25,SAN MARTIN AV. Y PUNTA ARENAS,25/12/2020,6,06:40,SAN MARTIN AV. Y PUNTA ARENAS,12,2,MOTO-AUTO,-58.47220945,-34.60111373,AVENIDA,AUTO,MOTO,POINT (99182.71320106 103123.43585183)
26,25/12/2020,2020,25,25/12/2020,12,2020-0078,CICLISTA,MASCULINO,BICICLETA,2020,1118.0,BARCO CENTENERA DEL,7,,25,BARCO CENTENERA DEL 1118,25/12/2020,5,05:50,BARCO CENTENERA DEL 1118,12,1,BICICLETA-PASAJEROS,-58.43706741,-34.63217813,CALLE,PASAJEROS,BICICLETA,POINT (102405.37940842 99677.09327308)
28,27/12/2020,2020,27,27/12/2020,12,2020-0079,CONDUCTOR,MASCULINO,MOTO,2020,,"PAZ, GRAL. AV.",12,"GOYENECHE, ROBERTO PARQUE AV.",27,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",27/12/2020,4,04:15,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",12,1,MOTO-OBJETO FIJO,-58.49332664,-34.54836855,GRAL PAZ,OBJETO FIJO,MOTO,POINT (97243.88021302 108974.21974638)
36,6/1/2021,2021,6,6/1/2021,1,2021-0001,CONDUCTOR,MASCULINO,MOTO,2021,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,,6,AU FRONDIZI KM. 3,6/1/2021,18,18:00,AU FRONDIZI KM. 3,1,1,MOTO-AUTO,-58.37960727,-34.62622851,AUTOPISTA,AUTO,MOTO,POINT (107674.71781880 100334.26713627)
47,7/1/2021,2021,7,7/1/2021,1,2021-0002,CONDUCTOR,FEMENINO,MOTO,2021,,"CASTRO, EMILIO AV.",9,MURGUIONDO,7,"CASTRO, EMILIO AV. Y MURGUIONDO",7/1/2021,10,10:20,"CASTRO, EMILIO AV. Y MURGUIONDO",1,1,MOTO-CARGAS,-58.51061062,-34.64972472,AVENIDA,CARGAS,MOTO,POINT (95662.77651946 97729.83483715)
27,10/1/2021,2021,10,10/1/2021,1,2021-0003,CONDUCTOR,MASCULINO,MOTO,2021,,AUTOPISTA 25 DE MAYO,7,,10,AUTOPISTA 25 DE MAYO KM. 3.7,10/1/2021,7,07:40,"AU 25 DE MAYO KM. 3,7",1,1,MOTO-OBJETO FIJO,-58.43052224,-34.62941648,AUTOPISTA,OBJETO FIJO,MOTO,POINT (103005.63484321 99983.28177809)
61,11/1/2021,2021,11,11/1/2021,1,2021-0004,PEATON,FEMENINO,PEATON,2021,,CASEROS AV.,5,GUARANI,11,CASEROS AV. Y GUARANI,11/1/2021,9,09:12,CASEROS AV. Y GUARANI,1,1,PEATON-CARGAS,-58.41455544,-34.63866836,AVENIDA,CARGAS,PEATON,POINT (104469.26511938 98956.35144845)
73,11/1/2021,2021,11,14/1/2021,1,2021-0005,PEATON,MASCULINO,PEATON,2021,3800.0,"PERON, EVA AV.",9,,11,"PERON, EVA AV. 3800",11/1/2021,21,21:30,"PERON, EVA AV. 3800",1,1,PEATON-AUTO,-58.46774439,-34.64730145,AVENIDA,AUTO,PEATON,POINT (99592.54465207 97999.69053974)
23,12/1/2021,2021,12,12/1/2021,1,2021-0006,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2021,,AUTOPISTA ARTURO ILLIA,14,SARMIENTO AV.,12,AUTOPISTA ARTURO ILLIA Y SARMIENTO AV.,12/1/2021,21,21:00,AU ILLIA Y SARMIENTO AV.,1,1,MOTO-CARGAS,-58.40786274,-34.56726817,AUTOPISTA,CARGAS,MOTO,POINT (105087.20771949 106876.69794004)
84,18/1/2021,2021,18,26/1/2021,1,2021-0007,CONDUCTOR,MASCULINO,MOTO,2021,,DE LOS CONSTITUYENTES AV.,15,GIRIBONE,18,DE LOS CONSTITUYENTES AV. Y GIRIBONE,18/1/2021,10,10:00,DE LOS CONSTITUYENTES AV. Y GIRIBONE,1,1,MOTO-MOTO,-58.48744301,-34.58622275,AVENIDA,MOTO,MOTO,POINT (97784.94977398 104775.10084109)
28,22/1/2021,2021,22,22/1/2021,1,2021-0008,PEATON,MASCULINO,PEATON,2021,,SAENZ AV.,4,"RABANAL, FRANCISCO, INTENDENTE AV.",22,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",22/1/2021,23,23:30,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",1,1,PEATON-PASAJEROS,-58.41657793,-34.65476216,AVENIDA,PASAJEROS,PEATON,POINT (104283.01090451 97171.08656182)
31,23/1/2021,2021,23,23/1/2021,1,2021-0009,CONDUCTOR,MASCULINO,MOTO,2021,,PAYSANDU,6,GAONA AV.,23,PAYSANDU Y GAONA AV.,23/1/2021,5,05:30,PAYSANDU Y GAONA,1,1,MOTO-OBJETO FIJO,-58.45351111,-34.61134937,AVENIDA,OBJETO FIJO,MOTO,POINT (100897.78829476 101987.96413026)
28,23/1/2021,2021,23,23/1/2021,1,2021-0010,CONDUCTOR,MASCULINO,MOTO,2021,,"PAZ, GRAL. AV.",12,"BALBIN, RICARDO, DR. AV.",23,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",23/1/2021,8,08:00,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",1,1,MOTO-AUTO,-58.50073810,-34.54979510,GRAL PAZ,AUTO,MOTO,POINT (96563.66494817 108815.73881056)
21,27/1/2021,2021,27,27/1/2021,1,2021-0011,PEATON,MASCULINO,PEATON,2021,1675.0,SANTA FE AV.,2,,27,SANTA FE AV. 1675,27/1/2021,1,01:04,SANTA FE AV. 1675,1,1,PEATON-AUTO,-58.39144148,-34.59564871,AVENIDA,AUTO,PEATON,POINT (106591.90146932 103727.42053338)
SD,29/1/2021,2021,29,29/1/2021,1,2021-0012,PEATON,MASCULINO,PEATON,2021,,"DELLEPIANE, LUIS, TTE. GRAL.",8,GUAMINI,29,"DELLEPIANE, LUIS, TTE. GRAL. Y GUAMINI",29/1/2021,20,20:07,AU DELLEPIANE Y GUAMINI,1,1,PEATON-AUTO,-58.48191128,-34.68385968,AUTOPISTA,AUTO,PEATON,POINT (98294.52407931 93943.96825453)
41,31/1/2021,2021,31,31/1/2021,1,2021-0013,CONDUCTOR,MASCULINO,MOTO,2021,,"FALCON, RAMON L.,CNEL.",10,OLIVERA AV.,31,"FALCON, RAMON L.,CNEL. Y OLIVERA AV.",31/1/2021,6,06:10,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",1,1,MOTO-OBJETO FIJO,-58.48727942,-34.63652467,AVENIDA,OBJETO FIJO,MOTO,POINT (97801.31825511 99194.93911759)
28,2/2/2021,2021,2,18/2/2021,2,2021-0014,PEATON,MASCULINO,PEATON,2021,,SAN MARTIN AV.,15,NOGOYA,2,SAN MARTIN AV. Y NOGOYA,2/2/2021,0,00:50,SAN MARTIN AV. Y NOGOYA,2,1,PEATON-AUTO,-58.48328708,-34.59779521,AVENIDA,AUTO,PEATON,POINT (98166.49822882 103491.41769625)
26,6/2/2021,2021,6,6/2/2021,2,2021-0015,CONDUCTOR,MASCULINO,MOTO,2021,,SAN MARTIN AV.,15,TINOGASTA,6,SAN MARTIN AV. Y TINOGASTA,6/2/2021,3,03:05,SAN MARTIN AV. Y TINOGASTA,2,1,MOTO-OBJETO FIJO,-58.49018543,-34.59724990,AVENIDA,OBJETO FIJO,MOTO,POINT (97533.67858226 103551.76003520)
22,14/2/2021,2021,14,14/2/2021,2,2021-0016,CONDUCTOR,MASCULINO,AUTO,2021,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,"DE LA TORRE, LISANDRO",14,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",14/2/2021,5,05:50,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",2,1,AUTO-OBJETO FIJO,-58.47230127,-34.68482689,AVENIDA,OBJETO FIJO,AUTO,POINT (99175.17507833 93836.79626465)
33,17/2/2021,2021,17,17/2/2021,2,2021-0017,CONDUCTOR,MASCULINO,MOTO,2021,,SALTA,1,CASEROS AV.,17,SALTA Y CASEROS AV.,17/2/2021,4,04:10,SALTA Y CASEROS AV.,2,1,MOTO-PASAJEROS,-58.38262614,-34.63168269,AVENIDA,PASAJEROS,MOTO,POINT (107397.40269295 99729.43717725)
36,20/2/2021,2021,20,8/3/2021,2,2021-0018,PEATON,MASCULINO,PEATON,2021,,"JAURES, JEAN",3,"PERON, JUAN DOMINGO, TTE. GENERAL",20,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",20/2/2021,19,19:00,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",2,1,PEATON-AUTO,-58.41047268,-34.60793518,CALLE,AUTO,PEATON,POINT (104845.36965581 102365.51025993)
30,21/2/2021,2021,21,21/2/2021,2,2021-0019,CONDUCTOR,MASCULINO,MOTO,2021,,TRIUNVIRATO AV.,12,"LARRALDE, CRISOLOGO AV.",21,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",21/2/2021,1,01:20,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",2,1,MOTO-OBJETO FIJO,-58.49659234,-34.56353635,AVENIDA,OBJETO FIJO,MOTO,POINT (96944.69676081 107291.52292157)
SD,21/2/2021,2021,21,21/2/2021,2,2021-0020,PEATON,FEMENINO,PEATON,2021,,POTOSI,5,GASCON,21,POTOSI Y GASCON,21/2/2021,15,15:00,POTOSI Y GASCON,2,1,PEATON-CARGAS,-58.42462955,-34.60727189,CALLE,CARGAS,PEATON,POINT (103546.90832431 102439.67271563)
39,26/2/2021,2021,26,4/3/2021,2,2021-0021,CONDUCTOR,MASCULINO,MOTO,2021,,"YRIGOYEN, HIPOLITO",3,24 DE NOVIEMBRE,26,"YRIGOYEN, HIPOLITO Y 24 DE NOVIEMBRE",26/2/2021,5,05:30,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",2,1,MOTO-OBJETO FIJO,-58.41168345,-34.61185625,CALLE,OBJETO FIJO,MOTO,POINT (104734.09567654 101930.58983096)
68,28/2/2021,2021,28,6/3/2021,2,2021-0022,PASAJERO_ACOMPAÑANTE,MASCULINO,PASAJEROS,2021,,DEL LIBERTADOR AV.,13,ROOSEVELT FRANKLIN D.,28,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,28/2/2021,12,12:00,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,2,1,PASAJEROS-SD,-58.45157681,-34.55217303,AVENIDA,SD,PASAJEROS,POINT (101075.92147827 108552.55000854)
24,1/3/2021,2021,1,1/3/2021,3,2021-0023,CONDUCTOR,MASCULINO,MOTO,2021,,AUTOPISTA BUENOS AIRES - LA PLATA,4,,1,,1/3/2021,9,09:20,"AU BUENOS AIRES LA PLATA  KM 4,5",3,1,MOTO-CARGAS,.,.,AUTOPISTA,CARGAS,MOTO,POINT (. .)
5,3/3/2021,2021,3,3/3/2021,3,2021-0024,CICLISTA,MASCULINO,BICICLETA,2021,,"PERON, EVA AV.",9,PIEDRA BUENA AV.,3,"PERON, EVA AV. Y PIEDRA BUENA AV.",3/3/2021,16,16:30,"PERON, EVA AV. Y PIEDRA BUENA AV",3,1,BICICLETA-CARGAS,-58.49573651,-34.67006054,AVENIDA,CARGAS,BICICLETA,POINT (97027.10745715 95474.44134863)
37,11/3/2021,2021,11,11/3/2021,3,2021-0025,CONDUCTOR,MASCULINO,MOTO,2021,,"PAZ, GRAL. AV.",8,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,11,"PAZ, GRAL. AV. Y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",11/3/2021,3,03:45,"PAZ, GRAL. AV. Y DELLEPIANE, LUIS, TTE. GRAL",3,1,MOTO-OTRO,-58.48695354,-34.68795245,GRAL PAZ,OTRO,MOTO,POINT (97832.57143731 93489.83736533)
36,15/3/2021,2021,15,15/3/2021,3,2021-0026,CONDUCTOR,MASCULINO,MOTO,2021,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,,15,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y QUINQUELA MARTIN, BENITO",15/3/2021,2,02:35,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",3,1,MOTO-OBJETO FIJO,-58.37562539,-34.64449357,AUTOPISTA,OBJETO FIJO,MOTO,POINT (108038.11136985 98307.74373426)
19,16/3/2021,2021,16,16/3/2021,3,2021-0027,CONDUCTOR,FEMENINO,MOTO,2021,,"PAZ, GRAL. AV.",12,DONADO,16,"PAZ, GRAL. AV. Y DONADO",16/3/2021,15,15:30,"PAZ, GRAL. AV. Y DONADO",3,1,MOTO-CARGAS,-58.49491054,-34.54795581,GRAL PAZ,CARGAS,MOTO,POINT (97098.48468623 109019.96106626)
SD,29/3/2021,2021,29,29/3/2021,3,2021-0028,PEATON,MASCULINO,PEATON,2021,,COREA AV.,7,"TORRES Y TENORIO, PRES.",29,"COREA AV. Y TORRES Y TENORIO, PRES.",29/3/2021,17,17:20,"COREA AV. Y TORRES Y TENORIO, PRES",3,1,PEATON-PASAJEROS,-58.44147621,-34.64357704,AVENIDA,PASAJEROS,PEATON,POINT (102000.84898999 98412.66166222)
26,31/3/2021,2021,31,2/4/2021,3,2021-0029,CONDUCTOR,MASCULINO,AUTO,2021,,"FALCON, RAMON L.,CNEL.",7,SAN PEDRITO AV.,31,"FALCON, RAMON L.,CNEL. Y SAN PEDRITO AV.",31/3/2021,18,18:05,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",3,1,AUTO-AUTO,-58.46899119,-34.63215432,AVENIDA,AUTO,AUTO,POINT (99478.13530470 99680.01615001)
36,3/4/2021,2021,3,7/4/2021,4,2021-0030,PEATON,MASCULINO,PEATON,2021,1623.0,FINOCHIETTO ENRIQUE DR.,4,,3,FINOCHIETTO ENRIQUE DR. 1623,3/4/2021,18,18:30,FINOCHIETTO ENRIQUE DR. 1623,4,1,PEATON-PASAJEROS,-58.38685612,-34.63455776,CALLE,PASAJEROS,PEATON,POINT (107009.29363805 99410.79524854)
68,7/4/2021,2021,7,11/4/2021,4,2021-0031,PEATON,FEMENINO,PEATON,2021,,9 DE JULIO AV.,1,INDEPENDENCIA AV.,7,9 DE JULIO AV. E INDEPENDENCIA AV.,7/4/2021,10,10:29,9 DE JULIO AV. E INDEPENDENCIA AV.,4,1,PEATON-CARGAS,-58.38113667,-34.61765323,AVENIDA,CARGAS,PEATON,POINT (107535.23922218 101285.66809968)
60,10/4/2021,2021,10,29/4/2021,4,2021-0032,PEATON,MASCULINO,PEATON,2021,,"CANTILO, INT.",13,"GUIRALDES, INT.",10,"CANTILO, INT. Y GUIRALDES, INT.",10/4/2021,19,19:55,"AU CANTILO Y GUIRALDES, INT.",4,1,PEATON-MOTO,-58.44112678,-34.54538956,AUTOPISTA,MOTO,PEATON,POINT (102035.21425502 109304.90133530)
33,14/4/2021,2021,14,14/4/2021,4,2021-0033,CONDUCTOR,MASCULINO,AUTO,2021,,AUTOPISTA 25 DE MAYO,5,,14,AUTOPISTA 25 DE MAYO Y BOEDO AV.,14/4/2021,17,17:50,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,4,1,AUTO-OBJETO FIJO,-58.41595919,-34.62743346,AUTOPISTA,OBJETO FIJO,AUTO,POINT (104341.13684161 100202.74307433)
26,19/4/2021,2021,19,19/4/2021,4,2021-0034,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2021,,"ALCORTA, AMANCIO AV.",4,ZAVALETA,19,"ALCORTA, AMANCIO AV. Y ZAVALETA",19/4/2021,14,14:40,"ALCORTA, AMANCIO AV. Y ZAVALETA",4,1,MOTO-CARGAS,-58.40184094,-34.64546845,AVENIDA,CARGAS,MOTO,POINT (105634.57202683 98201.36000813)
24,3/5/2021,2021,3,3/5/2021,5,2021-0035,CONDUCTOR,MASCULINO,MOTO,2021,,"JANER, ANA MARIA",8,LAFUENTE AV.,3,"JANER, ANA MARIA Y LAFUENTE AV.",3/5/2021,9,09:20,"JANER, ANA MARIA Y LAFUENTE AV.",5,1,MOTO-CARGAS,-58.44642231,-34.65679806,AVENIDA,CARGAS,MOTO,POINT (101547.14246919 96946.08308197)
36,9/5/2021,2021,9,9/5/2021,5,2021-0036,CONDUCTOR,MASCULINO,MOTO,2021,,"PAZ, GRAL. AV.",11,MOSCONI GENERAL AV.,9,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",9/5/2021,6,06:00,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",5,1,MOTO-OBJETO FIJO,-58.52340614,-34.59798754,GRAL PAZ,OBJETO FIJO,MOTO,POINT (94486.28631712 103468.59928582)
58,11/5/2021,2021,11,11/5/2021,5,2021-0037,PEATON,FEMENINO,PEATON,2021,,MONROE,13,"BALBIN, RICARDO, DR. AV.",11,"MONROE Y BALBIN, RICARDO, DR. AV.",11/5/2021,7,07:10,"MONROE Y BALBIN, RICARDO, DR. AV.",5,1,PEATON-PASAJEROS,-58.46649069,-34.56219075,AVENIDA,PASAJEROS,PEATON,POINT (99707.12636872 107441.30935745)
44,14/5/2021,2021,14,14/5/2021,5,2021-0038,CONDUCTOR,FEMENINO,MOTO,2021,,"JUSTO, JUAN B. AV.",14,SANTA FE AV.,14,"JUSTO, JUAN B. AV. Y SANTA FE AV.",14/5/2021,11,11:40,"JUSTO, JUAN B. AV. Y SANTA FE AV.",5,1,MOTO-CARGAS,-58.42653328,-34.57816791,AVENIDA,CARGAS,MOTO,POINT (103373.45116327 105668.33246254)
86,15/5/2021,2021,15,5/6/2021,5,2021-0039,CICLISTA,MASCULINO,BICICLETA,2021,,OLIDEN,9,"ALBERDI, JUAN BAUTISTA AV.",15,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",15/5/2021,12,12:09,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",5,1,BICICLETA-AUTO,-58.50407099,-34.65303372,AVENIDA,AUTO,BICICLETA,POINT (96262.45081883 97363.01985851)
27,20/5/2021,2021,20,20/5/2021,5,2021-0040,CONDUCTOR,MASCULINO,MOTO,2021,,"PAZ, GRAL. AV.",13,DEL LIBERTADOR AV.,20,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",20/5/2021,5,05:50,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",5,1,MOTO-AUTO,-58.46743471,-34.53476874,GRAL PAZ,AUTO,MOTO,POINT (99620.34936816 110483.29286598)
75,20/5/2021,2021,20,20/5/2021,5,2021-0041,PEATON,MASCULINO,PEATON,2021,,DEL LIBERTADOR AV.,14,CASARES AV.,20,DEL LIBERTADOR AV. Y CASARES AV.,20/5/2021,8,08:30,DEL LIBERTADOR AV. Y CASARES AV.,5,1,PEATON-PASAJEROS,-58.40986646,-34.57728060,AVENIDA,PASAJEROS,PEATON,POINT (104902.75332390 105766.08933002)
39,21/5/2021,2021,21,21/5/2021,5,2021-0042,PEATON,MASCULINO,PEATON,2021,10900.0,RIVADAVIA AV.,9,,21,RIVADAVIA AV. 10900,21/5/2021,5,05:00,RIVADAVIA AV. 10900,5,1,PEATON-PASAJEROS,-58.51739138,-34.63931792,AVENIDA,PASAJEROS,PEATON,POINT (95040.52119933 98883.98738744)
50,22/5/2021,2021,22,22/5/2021,5,2021-0043,PEATON,MASCULINO,PEATON,2021,,"ALBERDI, JUAN BAUTISTA AV.",9,PILAR,22,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",22/5/2021,18,18:26,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",5,1,PEATON-AUTO,-58.50719962,-34.65556223,AVENIDA,AUTO,PEATON,POINT (95975.76718859 97082.39835843)
21,25/5/2021,2021,25,25/5/2021,5,2021-0044,PASAJERO_ACOMPAÑANTE,MASCULINO,MOTO,2021,,"PERON, EVA AV.",9,"ACOSTA, MARIANO",25,"PERON, EVA AV. Y ACOSTA, MARIANO",25/5/2021,2,02:00,"PERON, EVA AV. Y ACOSTA, MARIANO",5,1,MOTO-OBJETO FIJO,-58.46712311,-34.64600222,AVENIDA,OBJETO FIJO,MOTO,POINT (99649.49576145 98143.82203448)
22,26/5/2021,2021,26,26/5/2021,5,2021-0045,CONDUCTOR,MASCULINO,MOTO,2021,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,,26,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y SUAREZ AV.,26/5/2021,17,17:24,AU FRONDIZI Y SUAREZ AV.,5,1,MULTIPLE,-58.37709334,-34.64035082,AUTOPISTA,MULTIPLE,MOTO,POINT (107903.91828587 98767.43091425)
20,31/5/2021,2021,31,31/5/2021,5,2021-0046,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2021,,ELCANO AV.,15,GUZMAN AV.,31,ELCANO AV. Y GUZMAN AV.,31/5/2021,2,02:00,EL CANO AV. Y GUZMAN AV.,5,1,AUTO-OBJETO FIJO,-58.46033141,-34.58569883,AVENIDA,OBJETO FIJO,AUTO,POINT (100272.31336486 104833.49710745)
59,2/6/2021,2021,2,2/6/2021,6,2021-0047,CONDUCTOR,MASCULINO,MOTO,2021,,"VEDIA, AGUSTIN DE",4,"RABANAL, FRANCISCO, INTENDENTE AV.",2,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",2/6/2021,16,16:00,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",6,1,MOTO-AUTO,-58.42190745,-34.65633192,AVENIDA,AUTO,MOTO,POINT (103794.38334006 96997.15780313)
44,3/6/2021,2021,3,23/6/2021,6,2021-0048,CICLISTA,MASCULINO,BICICLETA,2021,,CAPDEVILA,12,CONGRESO AV.,3,CAPDEVILA Y CONGRESO AV.,3/6/2021,9,09:58,CAPDEVILLA Y CONGRESO AV.,6,1,BICICLETA-AUTO,-58.49026573,-34.56981410,AVENIDA,AUTO,BICICLETA,POINT (97525.48112402 106595.29222041)
74,3/6/2021,2021,3,3/6/2021,6,2021-0049,CONDUCTOR,MASCULINO,AUTO,2021,4000.0,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,,3,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",3/6/2021,20,20:30,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",6,1,AUTO-AUTO,-58.45410344,-34.66902702,AVENIDA,AUTO,AUTO,POINT (100842.91519469 95589.55734164)
56,10/6/2021,2021,10,10/6/2021,6,2021-0050,CONDUCTOR,MASCULINO,MOTO,2021,5958.0,DEL LIBERTADOR AV.,13,,10,DEL LIBERTADOR AV. 5958,10/6/2021,13,13:30,DEL LIBERTADOR AV. 5958,6,1,MOTO-PASAJEROS,-58.44751621,-34.55719892,AVENIDA,PASAJEROS,MOTO,POINT (101448.53024105 107994.96785043)
73,15/6/2021,2021,15,16/6/2021,6,2021-0051,PEATON,MASCULINO,PEATON,2021,,27 DE FEBRERO AV.,4,EREZCANO AV.,15,27 DE FEBRERO AV. Y EREZCANO AV.,15/6/2021,19,19:20,27 DE FEBRERO AV. Y EREZCANO AV.,6,1,PEATON-CARGAS,-58.42040352,-34.66005171,AVENIDA,CARGAS,PEATON,POINT (103932.07299582 96584.44861459)
19,20/6/2021,2021,20,20/6/2021,6,2021-0052,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2021,14723.0,"PAZ, GRAL. AV.",8,,20,"PAZ, GRAL. AV. 14723",20/6/2021,5,05:40,"PAZ, GRAL. AV. 14723",6,1,MOTO-OBJETO FIJO,-58.49530249,-34.68010798,GRAL PAZ,OBJETO FIJO,MOTO,POINT (97067.24775528 94359.84584291)
58,20/6/2021,2021,20,30/6/2021,6,2021-0053,PEATON,MASCULINO,PEATON,2021,5783.0,CORRIENTES AV.,15,,20,CORRIENTES AV. 5783,20/6/2021,12,12:00,CORRIENTES AV. 5783,6,1,PEATON-BICICLETA,-58.44399875,-34.59477360,AVENIDA,BICICLETA,PEATON,POINT (101770.58108820 103826.64826158)
41,22/6/2021,2021,22,22/6/2021,6,2021-0054,CONDUCTOR,MASCULINO,MOTO,2021,,TABARE,4,EREZCANO,22,TABARE Y EREZCANO,22/6/2021,14,14:44,TABARE Y EREZCANO,6,1,MOTO-CARGAS,-58.42759813,-34.65463857,CALLE,CARGAS,MOTO,POINT (103272.79484249 97185.20508662)
